4.01	-0.013108725
4.02	-0.019661745
4.03	-0.006554362
4.04	-0.006554362
4.05	0
4.06	0
4.07	0.013108725
4.08	0.013108725
4.09	0.013108725
4.1	0.013108725
4.11	0.03277047
4.12	0.019661745
4.13	0.039324832
4.14	0.03277047
4.15	0.045879195
4.16	0.052433557
4.17	0.052433557
4.18	0.052433557
4.19	0.06554094
4.2	0.058986577
4.21	0.072095302
4.22	0.06554094
4.23	0.078649664
4.24	0.072095302
4.25	0.078649664
4.26	0.06554094
4.27	0.091757047
4.28	0.091757047
4.29	0.091757047
4.3	0.06554094
4.31	0.085204027
4.32	0.098311409
4.33	0.091757047
4.34	0.085204027
4.35	0.085204027
4.36	0.111420134
4.37	0.085204027
4.38	0.091757047
4.39	0.091757047
4.4	0.098311409
4.41	0.098311409
4.42	0.091757047
4.43	0.098311409
4.44	0.104865772
4.45	0.104865772
4.46	0.091757047
4.47	0.111420134
4.48	0.098311409
4.49	0.104865772
4.5	0.098311409
4.51	0.098311409
4.52	0.111420134
4.53	0.104865772
4.54	0.098311409
4.55	0.098311409
4.56	0.104865772
4.57	0.111420134
4.58	0.111420134
4.59	0.117974497
4.6	0.111420134
4.61	0.111420134
4.62	0.124527517
4.63	0.117974497
4.64	0.104865772
4.65	0.117974497
4.66	0.111420134
4.67	0.117974497
4.68	0.098311409
4.69	0.091757047
4.7	0.091757047
4.71	0.091757047
4.72	0.085204027
4.73	0.078649664
4.74	0.078649664
4.75	0.078649664
4.76	0.058986577
4.77	0.058986577
4.78	0.03277047
4.79	0.03277047
4.8	0.039324832
4.81	0.026216107
4.82	0.013108725
4.83	0.006554362
4.84	0
4.85	-0.019661745
4.86	0.006554362
4.87	-0.006554362
4.88	-0.019661745
4.89	-0.019661745
4.9	-0.026216107
4.91	-0.03277047
4.92	-0.026216107
4.93	-0.039324832
4.94	-0.03277047
4.95	-0.045879195
4.96	-0.039324832
4.97	-0.045879195
4.98	-0.052432215
4.99	-0.052432215
5	-0.06554094
5.01	-0.052432215
5.02	-0.058986577
5.03	-0.052432215
5.04	-0.06554094
5.05	-0.058986577
5.06	-0.06554094
5.07	-0.06554094
5.08	-0.072095302
5.09	-0.072095302
5.1	-0.091757047
5.11	-0.072095302
5.12	-0.078649664
5.13	-0.072095302
5.14	-0.078649664
5.15	-0.078649664
